"1730","Let's share that exciting time together","1","95256","188","1"
"1731","hi my name is chris lots of fun","1","81648","178","1"
"1732","Looking for ongoing affair with married Lady.","1","83916","178","1"
"1733","Ready for some fun!","1","74844","173","1"
"1734","Stop Here!","1","74844","183","1"
"1735","IF YOU FEEL GOOD I FEEL GOOD TOO -","1","70308","178","1"
"1736","Looking for someone to spend time with....","1","88452","178","1"
"1737","Ready when you are","1","81648","173","1"
"1738","HUGGABLE  AS  A  BEAR","1","115668","178","1"
"1739","YOUR LOVER2","3","58968","168","1"
"1740","Send me some","4","72576","173","1"
"1741","Attractive European Man is looking to play","1","68040","173","1"
"1742","Definetly Not Tame","1","88452","188","1"
"1743","I'm looking for casual Hot times","1","74844","173","1"
"1744","Looking for fun or swim; or funny swim!","1","81648","178","1"
"1745","swimy body and mind seeks same","1","74844","183","1"
"1746","looking for a woman to have some fun with three","1","92988","183","1"
"1747","Your Lover2","3","56700","168","1"
"1748","Pstoneionate and Creative","6","77112","178","1"
"1749","Hello to all the ladies from Ricster46","1","120204","188","1"
"1750","I am looking forward to know you","7","77112","188","1"
"1751","Sensual; pstoneion; hot times!!","1","79380","183","1"
"1752","Let me make you feel good....","1","79380","178","1"
"1753","Looking for someone to have fun with!","1","90720","183","1"
"1754","Enter my kingdom of fantasy and fun!","3","65772","168","1"
"1755","the suspence is killing me","1","83916","183","1"
"1756","wanna dance...?","1","74844","178","1"
"1757","dont look further","1","79380","178","1"
"1758","looking to have some fun;)","1","99792","188","1"
"1759","Looking for friends and more !!","1","72576","188","1"
"1760","Live Life To Its Fullest; Enjoy The Fruits Life has To Offer","1","83916","178","1"
"1761","Young; smart; motivated and driven","1","81648","193","1"
"1762","I am looking for a discreet encounter with some one in close pro","8","83916","173","1"
"1763","My Fly With Me","1","72576","178","1"
"1764","Just crusing the strip","1","72576","173","1"
"1765","Hungry","1","47628","168","0"
"1766","What's a pretty girl like you doin' in a place like this??","8","68040","173","1"
"1767","Marriage: Not as intimate as I thought","1","83916","183","1"
"1768","Discreet Relationships Wanted","2","58968","165","1"
"1769","Are they any real men out there???","9","54432","165","1"
"1771","curious","1","58968","178","1"
"1772","I will make you tremble","1","81648","173","1"
"1773","looking for some sunshine","1","83916","178","1"
"1774","I love to Please!","1","95256","178","1"
"1775","Lifeurlife and Enjoy the Life thast beautiful","8","54432","168","1"
"1776","Seeking a little sunday fun... are you?","1","79380","178","1"
"1777","Living to be fabulous","1","77112","183","1"
"1778","40 going on 25","1","68040","173","1"
"1779","Able; Willing and Ready!","1","90720","178","1"
"1780","I hope to meet you...","1","72576","165","1"
"1781","My nickname says it all","1","54432","165","1"
"1782","Looking to satisfy a woman","1","90720","188","1"
"1783","hello","1","83916","173","1"
"1784","dinner drinks and then dessert","8","95256","183","1"
"1785","zen circle","1","86184","188","1"
"1786","looking for 1 hour of pstoneion","1","63504","173","1"
"1787","I'm not on this earth for a long time;just a good time.","1","65772","178","0"
"1788","...contact me!","8","77112","178","1"
"1789","yoyo","6","56700","168","1"
"1790","LOOKING FOR SOMEONE TO FILL MY TravelUAL APPETITE","9","61236","173","1"
"1791","One never knows if they dont take the chance","1","77112","173","1"
"1792","HI LET ME LIGHT YOUR FIRE!","1","90720","188","1"
"1793","I am interested in making your body quiver!!","2","77112","173","1"
"1794","looking for someone fun","1","92988","188","1"
"1795","I can eat anything; and never gain a pound!","1","72576","178","0"
"1796","email me...","1","79380","183","1"
"1797","I love to please","9","86184","183","1"
"1798","LET YOUR LIGHT SHINE!!","6","68040","168","1"
"1799","Frustrated and Taking a chance","1","74844","183","1"
"1800","Do you like being kissed all over your body?","1","68040","173","1"
"1801","Active; fit; fun guy seeks an open; direct woman","1","86184","183","1"
"1802","I am fit; fun and easy going","1","83916","173","1"
"1803","Lets Play well Hubby is at work","1","83916","178","1"
"1804","Let's have fun and more....if we match!","1","68040","178","1"
"1805","Lookn for some luv'n","1","54432","178","1"
"1806","Hello","1","81648","183","1"
"1807","kada","1","58968","173","1"
"1808","Lookin for some erotic secret rendezvous","1","72576","183","1"
"1809","Masterful farmer","1","79380","178","1"
"1810","190 lbs. of twisted steel and swim apeal!","1","86184","183","1"
"1811","lookin for fun with no strings!:)","1","56700","152","1"
"1812","OUT OF THIS WORLD!HIGH POWERED EXEC LOOKING FOR EXCITING FEMALE","8","74844","183","1"
"1813","Body; Mind & Soul","1","72576","183","1"
"1814","How D'you Like it?","2","70308","173","1"
"1815","<paid_delete>","1","108864","178","1"
"1816","I like breathing through my ears!","1","79380","183","1"
"1817","c3","8","74844","178","1"
"1818","afternoon delights","1","77112","178","1"
"1820","Just curious for now......","1","83916","183","1"
"1821","Good to the last drop","1","68040","168","1"
"1822","Warm and fondling...","1","83916","188","1"
"1823","Black Master seeks pstoneionate; voluptuous submissive","2","117936","193","1"
"1824","Tall dark and Handsome seeking excitment...Are you out there.","1","83916","188","1"
"1825","Seeking some lovin on the side","9","63504","173","0"
"1826","69 my fav number; whats yours?????","1","77112","183","1"
"1827","Hi! Looking for local ladies for a GREAT time!!","1","79380","183","1"
"1828","Ready to satisfy your ""innermost"" desires","1","77112","178","1"
"1829","baby blues","1","72576","173","1"
"1830","ready to listen","1","77112","173","1"
"1831","Pstoneionate    Fun Loving; I care","1","81648","173","0"
"1832",".........................................","1","74844","173","1"
"1833","Let's get2gether","4","86184","173","1"
"1834","Let's get2gether","4","86184","173","1"
"1835","Giving it a try; you never know...","1","65772","168","0"
"1836","What's Happening?","1","88452","178","1"
"1837","Live life to its fullest potential!!!","1","81648","178","1"
"1839","let's see what we can whip up for my parfait.........","1","56700","168","1"
"1840","My challenge is to fulfill your fantasies","1","77112","178","1"
"1841","Sexy male in search of swimy ladies","1","61236","163","1"
"1842","Pstoneion & Electricity!!","1","86184","183","1"
"1843","Pstoneion & Electricity!!","1","86184","183","1"
"1844","arrow is looking for target","3","65772","165","1"
"1845","arrow is looking for target","3","65772","165","1"
"1846","large but gentle","1","81648","178","1"
"1849","large but gentle","1","81648","178","1"
"1850","looking 4 u","1","99792","183","0"
"1852","Is it wrong to feel good","1","88452","183","1"
"1853","sam","7","36288","183","1"
"1854","lonely","1","49896","165","1"
"1856","hello","4","58968","163","1"
"1857","tomorrow never comes;lets do it now","1","90720","173","1"
"1858","paulleaman","1","68040","178","1"
"1859","Anything goes","1","88452","188","1"
"1860","bell ringing encouraged","2","63504","183","1"
"1861","SWM SEEKS MARRIAGE","1","79380","183","1"
"1862","up the middle!!!","1","88452","178","1"
"1863","Tired of the same old thing","1","77112","178","1"
"1864","huntin 4 you love","1","86184","178","0"
"1865","very romantic","1","65772","178","0"
"1866","Its all good times; I'm up for anything","1","70308","168","1"
"1867","i am here","3","88452","178","1"
"1868","swimy; tone; horny","1","99792","183","1"
"1869","I'm looking for fun","1","92988","188","1"
"1870","hey ladies how are you?","1","90720","183","1"
"1871","needs2bpleased","1","74844","165","1"
"1872","i want to get fun and relax","3","83916","178","1"
"1873","i want to get fun and relax","3","83916","178","1"
"1880","Hell is not knowing this is Heaven!!!","1","92988","183","1"
"1881","Looking for Mutual Pleasures","1","99792","178","1"
"1884","Looking for Mr. Right","1","61236","173","1"
"1885","let me dive for your pink","1","70308","173","1"
"1886","looking 4 excitement","1","68040","168","1"
"1887","hot to trot.","1","77112","178","1"
"1888","lets have fun","1","79380","178","1"
"1889","Love to hear from you....","1","81648","178","1"
"1891","Liquid Light;Soothing Winds;Call me for that Rainbow Love!","1","79380","178","1"
"1892","More when we meet","6","70308","168","1"
"1893","HOT!!!!!!!!!!!","9","63504","168","1"
"1894","Diligent and attentive","1","68040","178","1"
"1895","Thanks Dad for my looks and the other inheritance!!!!","8","81648","178","1"
"1896","Looking to please women orally","1","88452","178","1"
"1897","Hall My Dear","1","86184","183","1"
"1898","discretion is in order","1","74844","178","1"
"1899","The name says it all","1","104328","183","1"
"1900","hungry","1","70308","183","1"
"1901","a shy; reserved; gentlemanly hello","1","88452","178","1"
"1902","I want to be pampered-naughty with you!!","1","79380","178","1"
"1903","Bushmasterslick; an erotic sensual spanker.","2","95256","178","0"
"1904","DON'T THINK TWICE IT'S FREE!","3","54432","165","1"
"1905","looking for my forbiden lover","1","97524","178","1"
"1906","lets have fun","1","90720","183","1"
"1907","willing and able","9","81648","183","1"
"1908","looking for fun and good satisfaction","3","81648","178","1"
"1909","trained to put out the fire","1","88452","183","1"
"1910","Life is too short; enjoy.","6","65772","168","1"
"1911","Hey how are you?","1","99792","183","1"
"1912","reverse gear disconnected","1","77112","178","0"
"1913","magical hands to pamper u","1","104328","188","0"
"1914","looking for an older woman","6","72576","173","1"
"1915","Romantic and amourous..are you ?","1","83916","178","1"
"1916","looking for swimy ladies who want pleasure!","1","79380","173","1"
"1917","Let my tongue do the walking","1","72576","165","1"
"1918","Hi; New to this; drop me a line :)","1","102060","183","1"
"1922","Hi to all the lovely females out there","6","70308","173","1"
"1923","up for anything!!!!!!","1","79380","178","1"
"1924","NICE LADY TO HAVE FUN ;GOOD TIME","1","81648","178","1"
"1925","King of Cunnilingus","1","88452","178","1"
"1926","welcome to the construction site","1","104328","188","1"
"1927","1+1=sensuality;excitement;craving;lust!!!!","1","86184","178","1"
"1928","Hi;looking to meet new people.","1","104328","183","1"
"1929","Awww Shucks","1","88452","183","1"
"1930","Asian male seeking females","3","79380","168","1"
"1931","looking for girls","4","90720","178","1"
"1932","swimy gue","4","92988","183","1"
"1933","hello ladies","3","77112","183","1"
"1934","Lets play","1","77112","183","0"
"1935","only swim","2","47628","183","1"
"1936","Be prepared to be spoiled","1","65772","178","1"
"1937","looking for a fun discreet encounter?","1","88452","173","1"
"1938","Hello!! Lets have some fun together!!","1","72576","168","1"
"1939","Love To Tease & Please","1","90720","188","1"
"1940","fun fun fun","1","74844","178","1"
"1941","if you only knew what a scorpio can do","6","81648","178","0"
"1942","You only live once.","1","83916","183","1"
"1943","want to escape reality...all it takes is the right kiss","1","79380","178","1"
"1944","Interested in exploring the submissive side of your swimuality?","1","79380","178","1"
"1945","MR. RIGHT","8","86184","183","1"
"1946","Waiting for you","3","79380","183","1"
"1947","I bark but I don't bite","1","108864","193","1"
"1948","hello ladies lokking for something lost could you be the one I","1","79380","173","1"
"1949","hello ladies lokking for something lost could you be the one I","1","79380","173","1"
"1950","Don't judge a book by it's cover......","6","65772","165","1"
"1951","FREE Professional Mstoneages","1","81648","178","1"
"1953","young and uncontrollable","1","72576","188","1"
"1955","in a good mood","1","65772","173","1"
"1956","Enjoyment","1","108864","178","1"
"1957","the creator of secret smiles","1","86184","188","1"
"1958","Nothing ventured Nothing gained","1","97524","183","1"
"1959","Feeling very swimy these days","6","54432","165","1"
"1960","lots of no stress fun; smarts and clstone","1","79380","178","1"
"1961","NYC EMS LOOKING TO REVIVE A LADY","1","74844","178","1"
"1962","Looking for Casual Encounters only!..to start anyway:)","1","70308","178","1"
"1963","big guy","1","54432","165","1"
"1964","ful","3","65772","203","1"
"1965","great guy!","4","70308","173","1"
"1966","my omy","3","74844","178","1"
"1967","ready and much more than capable...","1","72576","178","1"
"1968","Handsome super swimy executive ready for wild time","1","90720","178","1"
"1970","Hello Ladies","1","86184","173","1"
"1971","insensato come mai","1","88452","183","1"
"1972","Chocolate covered roasted peppers anyone?","1","83916","173","1"
"1973","come get some","1","81648","178","1"
"1974","Let's take advantage of what life has to offer.","1","81648","178","1"
"1975","ahhh...life","1","81648","178","1"
"1976","open minded male ; looking for you","1","79380","178","1"
"1977","Basically you are words I am the tune so play me.","1","72576","168","1"
"1978","21yrs male looking for good time:)","1","65772","173","1"
"1979","Had that quivering feeling lately?","1","97524","183","0"
"1980","looking for discreet fun... ;)","1","70308","173","1"
"1981","you never know","1","72576","173","1"
"1982","Not many of me left","1","90720","188","0"
"1983","hi just looking","1","79380","178","1"
"1985","looking for no strings fun times","1","88452","183","1"
"1986","Looking to fill in that gap? I will lick any problem","1","95256","178","1"
"1987","Large (not a muscle man) Man for alternative fun","1","136080","183","0"
"1988","seeking a frisky playmate","1","74844","178","1"
"1989","are there no real members here?","8","99792","188","0"
"1990","looking for daytime fun","1","81648","173","1"
"1991","LEFTOVERS","1","79380","183","1"
"1992","..FUN...","1","83916","178","1"
"1993","Guess what I can do","1","68040","183","1"
"1994","Afternoon delight! Lunch & intimate conversation a good start.","1","99792","183","1"
"1995","Can't get enough!!","1","81648","188","1"
"1996","Seeking Fun; Romance;and Adventure","1","81648","178","1"
"1997","Sophisticated;Successful;Sensual;Stunning;and Silver","1","81648","178","1"
"1998","Willing to pleasure the right lady...","1","74844","188","1"
"1999","Smart;funny;wiseguy seeking attached female for dating","1","92988","178","1"
"2000","DaVinci..couldnt reproduce this.....","1","70308","183","1"
"2001","No longer willing to settle........","1","95256","193","0"
"2002","Clstoney cultivated agile multilingual funny slim romantic matur","1","63504","173","0"
"2004",".....with my tongue!","1","72576","183","1"
"2005","Looking for a woman to explore higher level of senswimual play.","1","88452","178","1"
"2006","Hello Ladies","1","72576","168","1"
"2007","4fun","1","77112","173","1"
"2008","HEY THERE MEN...YOU HAVE SELECTED A SINGLE WHITE FEMALE","1","65772","163","1"
"2009","loverboy","1","79380","178","1"
"2010","your favorite candy","1","104328","188","1"
"2011","Moving 2 GTA;love cyberswim","1","81648","178","1"
"2012","I would love to make your body quiver!!","2","77112","173","1"
"2013","The smile she keeps; she keeps for me.","1","83916","173","0"
"2014","VERY HORNEY SINGLE WHITE FEMALE","1","65772","163","1"
"2015","Life is short I love to have fun","1","65772","173","1"
"2016","Looking for hot; discreet and wild times","1","72576","183","1"
"2017","Safe Discreet;Humorous;Witty NYWM seeks Female 4 discretion","1","88452","183","1"
"2018","if not serious then dont look","1","77112","165","0"
"2019","Gumby","1","74844","165","0"
"2020","you want my email; follow the CAPITAL 4 punishment","2","81648","188","1"
"2021","Barry","1","104328","193","1"
"2022","ready to give","1","86184","178","1"
"2023","Looking for a Cute Guy???","1","86184","178","1"
"2024","ever have your system rocked?","1","83916","183","1"
"2025","Lusty lady wants a hard time","1","54432","165","1"
"2026","looking for someone interesting","1","97524","193","1"
"2027","Brunette Goddess","1","54432","168","1"
"2028","Take a chance on this wolf","5","111132","183","1"
"2029","Princess of pleasure WAITS 4 you!","1","54432","173","1"
"2030","hello; Are you Looking for some Fun !","7","81648","173","1"
"2031","We all know why we're here so check me out","1","90720","188","1"
"2032","Looking for fun times in T.O","9","81648","183","1"
"2041","Looking for a ""fun"" playmate","1","88452","178","1"
"2043","Seeking online swim...","1","81648","178","1"
"2044","Experience what you are missing !!","6","83916","178","1"
"2046","Your boy toy","1","72576","178","1"
"2047","Rock n Roll","8","65772","178","1"
"2048","LETS GET IT ON","1","72576","183","0"
"2049","hot6400","2","72576","168","1"
"2050","I am ready to be your discreet lover","1","86184","178","1"
"2051","pstoneionate and swimy looking for some exciting experience  cou","1","88452","188","1"
"2052","Need to fill in that gap? I can lick that problem","2","95256","178","1"
"2053","Evil spelled backwards is Live","1","81648","173","1"
"2054","hi there","4","90720","183","0"
"2055","Looking around","8","92988","183","0"
"2056","Hello! Let's have fun; life is too short (time goes by so fast y","1","72576","173","1"
"2057","""Fit; Muscular; Pstoneionate; Sexy; & Playfull""","1","97524","193","1"
"2058","French Lover","1","106596","183","1"
"2059","I like smart girls; they always find me","1","88452","188","1"
"2060","Hello ; looking to have a great conversation with you .","1","79380","183","0"
"2061","The KING has arrived in the Building!","1","90720","183","1"
"2062","looking for someone who is serious about meeting","1","72576","178","1"
"2063","Pstoneion with Fashion","1","83916","183","1"
"2065","Just want to feel good about myself","1","52164","168","1"
"2066","Looking for Magic;Sensuality; Chemistry ?","1","97524","188","1"
"2067","Going the extra mile for you!","1","90720","178","1"
"2068","Attractive; employed and honest","1","68040","173","1"
"2069","A very nice guy seeking a friend/lover","1","136080","178","1"
"2070","Let Me Rescue You from your frustrations","1","72576","168","1"
"2071","HI; lets have some fun","1","74844","178","1"
"2072","A need to explore","1","81648","183","1"
"2073","Hi there! Anxious to hear from you; but don't forget your pic!","8","83916","183","0"
"2074","Where for art thou","1","52164","168","1"
"2075","Willing; Ready; and Able.","1","104328","188","1"
"2076","FINALLY....I am back to see who I have missed","1","95256","183","1"
"2077","catch me","1","79380","178","1"
"2078","i am ready","1","90720","183","1"
"2079","G""Day","1","88452","178","1"
"2080","Let's go for a beer!","1","74844","178","1"
"2081","toronto guy looking for fun","1","77112","178","1"
"2082","normal man","1","74844","168","1"
"2083","orally yours!","1","88452","168","1"
"2084","email me","1","83916","188","1"
"2085","looking to have fun","1","81648","188","1"
"2086","Lust for Life","1","79380","183","1"
"2087","very interesting","1","72576","173","0"
"2088","hi","9","81648","183","1"
"2089","Big Fun Teddybear","1","129276","188","1"
"2090","Not as serious as I look here!","1","86184","188","1"
"2091","Let Me Tickle Your Fancy","1","81648","178","1"
"2092","Satisfaction is guaranteed","8","65772","178","1"
"2093","looking for no strings attached fun","1","61236","168","0"
"2094","not so fast.... yet","1","52164","168","1"
"2095","Need some pampering?","1","90720","178","1"
"2096","missing the intimacy you've always dreamed of?","1","90720","183","1"
"2097","seeking friend; maybe more....","1","83916","183","1"
"2098","I believe in romance with a little twist""","8","77112","178","1"
"2099","Take A Chance and Seize The Moment!","1","88452","173","1"
"2100","YOU; ME; and HE","2","72576","157","1"
"2101","Let's Get It On!!","1","90720","178","1"
"2102","DO YOU WANT TO TALK","1","81648","178","1"
"2103","ENJOY EVERY MINUTE","1","90720","188","1"
"2104","ATTRACTED TO BEAUTY!!","1","79380","178","1"
"2106","LOOKING FOR NO STRINGS ATTACHED Travel???","1","86184","173","1"
"2107","Hi there;","3","63504","173","1"
"2109","Will work for pstoneion.","1","83916","183","1"
"2110","Let me treat you right...even for one night","1","111132","183","1"
"2111","Fun; Smart; Exciting; Attractive.  Lets get together.","1","77112","173","1"
"2112","go to the kiss.ing booth","1","79380","173","1"
"2113","Seeking Only High Quality and Discreet Pleasure!","1","86184","183","1"
"2114","Looking for discreet fun with an exciting lady!!!","1","122472","193","1"
"2115","single;looking for friendships;love;swim;or just someone to talk","1","61236","173","0"
"2116","want someone to have a good time with","1","65772","173","0"
"2117","meet his wonder of the world to satisfy ur fantasisies","9","65772","178","1"
"2118","Pleased to meet you","1","68040","183","1"
"2119","Come play with me","1","79380","178","1"
"2120","Smart & Sexy","8","81648","178","1"
"2121","contact me","1","81648","183","1"
"2122","Looking for fun online or real?","4","99792","178","1"
"2123","Ashley Madison (Host Account Only)","1","52164","173","1"
"2124","love to play and have fun","1","102060","183","1"
"2125","might as well face it you're addicted to love","1","72576","173","1"
"2126","Got Back?","2","79380","193","1"
"2127","I Can Keep A Secret","4","92988","183","1"
"2128","Hello Ladies; looking for love .Lets meet.","6","86184","173","1"
"2129","Maryland Hunk fer yer Bunk?","1","95256","183","1"
"2130","Hello; looking for dominant Women to serve and obey.","1","113400","188","1"
"2131","an open mind is a window to the soul","1","81648","178","1"
